source_indicator_id,ministry_code,ministry_name,fiscal_year,strategic_goal_number,program_goal_number,source_program_code,performance_program_name,manual_indicator_name_plan,manual_indicator_name_report,manual_indicator_unit,manual_indicator_direction_raw,manual_planned_target_raw,manual_actual_value_raw,manual_official_achievement_rate_raw,pdf_plan_program_name,pdf_plan_indicator_name,pdf_plan_unit,pdf_plan_direction_raw,pdf_plan_target_raw,documented_change_target_before_raw,documented_change_target_after_raw,documented_change_reason_raw,documented_change_source_file,documented_change_split_pdf_page,documented_change_source_pdf_page,documented_change_printed_page,documented_change_ocr_conflict,documented_change_report_conflict,pdf_report_program_name,pdf_report_indicator_name,pdf_report_unit,pdf_report_target_raw,pdf_report_actual_raw,pdf_report_official_achievement_rate_raw,planned_target_numeric_manual,planned_target_numeric_pdf,report_target_numeric_pdf,actual_value_numeric_manual,actual_value_numeric_pdf,official_achievement_rate_numeric_manual,official_achievement_rate_numeric_pdf,computed_achievement_rate,plan_target_change_abs,plan_target_change_pct,report_target_change_abs,report_target_change_pct,report_actual_change_abs,report_actual_change_pct,report_achievement_rate_change_abs_pp,plan_vs_report_target_change_abs,plan_vs_report_target_change_pct,plan_name_match_status,plan_target_match_status,report_name_match_status,report_target_match_status,report_actual_match_status,report_achievement_rate_match_status,page_evidence_status,ocr_status,overall_reconciliation_status,review_reason,review_instruction,reviewer,review_status,review_note,review_confirmed_at,plan_source_file,plan_split_pdf_page,plan_source_pdf_page,plan_printed_page,plan_source_text,report_source_file,report_split_pdf_page,report_source_pdf_page,report_printed_page,report_source_text,source_trace
MOHW-2022-II4-01,075,보건복지부,2022,Ⅱ,Ⅱ-4,,보건산업육성,(신규) 보건의료실용화 지수(점),(신규) 보건의료실용화 지수(점),점,,86,101,117.4,,(신규) 보건의료실용화 지수(점),,,86.0,86.0,86.0,예산증감사항으로 본 지표와 관계 없음,2022년도 성과보고서_보건복지부-243-333.pdf,67.0,309.0,,False,False,,(신규) 보건의료실용화 지수(점),,86.0,101,117.4,86.0,86.0,86.0,101.0,101.0,117.4,117.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 67쪽(원본 309쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,117,117,,"보건의료실용화
지수(점)
(점)
임상시험 승인 건 수 + 품목허가 건 수 + 
기술이전 건 수
목표
신규
신규
84.3
86.0
실적
신규
신규
86
101
달성률(%)
-
-
104.0
117.4",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-II4-02,075,보건복지부,2022,Ⅱ,Ⅱ-4,,보건산업육성,(신규) 의약품 의료기 기 화장품 수출액(억불),(신규) 의약품 의료기 기 화장품 수출액(억불),억불,,306,244,85,,(신규) 의약품 의료기 기 화장품 수출액(억불),,,287,306,287,"○ 보건산업 수출액은 ‘20년 217억 달러(전년대비 38.3% 상승), ’21년 251억 달러 (전년대비 15.6% 상승) 하며 코로나 19 이후 급격히 상승하다가 연착륙하고 있음 ○ 코로나19 팬더믹 상황과 같이 보건산업 수출액의",2022년도 성과보고서_보건복지부-243-333.pdf,67.0,309.0,,False,False,,(신규) 의약품 의료기 기 화장품 수출액(억불),,287,244,85.0,306.0,287.0,287.0,244.0,244.0,85.0,85.0,,-19.0,-6.209150326797386,-19.0,-6.209150326797386,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,VALUE_MISMATCH,EXACT_MATCH,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6;REPORT_TARGET_CHANGE_CONFIRMED_BY_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_보건복지부.pdf 117쪽(원본 117쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 67쪽(원본 309쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,117,117,,"의료기기 화장품 
수출액(억불)
(억불)
연도내 의약품·의료기기·화장품 수출
액 현황
목표
신규
신규
258
287
실적
신규
신규
254
244
달성률(%)
-
-
98.4
85.0",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-II5-01,075,보건복지부,2022,Ⅱ,Ⅱ-5,,한의학연구및정책개발,한의약 국제 인지도,한의약 국제 인지도,%,,58,78.7,135.7,,한의약 국제 인지도,,,58.0,,,,,,,,False,False,,한의약 국제 인지도,,58,78.7,135.7,58.0,58.0,58.0,78.7,78.7,135.7,135.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,,,,,,,2022년도 성과계획서_보건복지부-323-433.pdf,2.0,324.0,,wan 17 22 년 프 래 모 포 프 로 그 램 목 표 성과 | aes | 정 량 분 야 정 성 프 로 그 램 목 표 | -4. 재 활 le 연 구 교 육 을 통 하 여 국 가 중 앙 재 활 기 관 으 로 서 의 ALA 역 한 소 해 르 TS 0) 국 립 재 활 원 고 객 만 족 일 반 재 도 정 85.9( 점 ) 국 립 재 활 원 meus 일 반 재 @ 치 료 효 과율 = 10.6( 점 ) 프 로 그 램 목 표 1-5. 지 역 복 지 서 비 스 활 성 화 Old 사 회 복 지 기 반 조 성 = ( 회 복 지 기 반 조 성 @ 사 례 관 리 가 구 위 기 상 일 반 재 。 황 해 소율 x 88.7(%) 전 략 목 표 |. 맞 춤형 보 건 인 프 라 HSS Set 국 민 의 건 강 보장 프 로 그 램 목 표,2022년도 성과보고서_보건복지부.pdf,125,125,,"있는 해외 거주 외국인 대상 한의약 
국제 인지도 조사결과
목표
신규
58
61
58
실적
신규
신규
신규
78.7
달성률(%)
-
0.0
0.0
135.7",plan:별첨1;plan_method:OCR;report_method:FULL_TEXT
MOHW-2022-II5-02,075,보건복지부,2022,Ⅱ,Ⅱ-5,,한의학연구및정책개발,한의약 소재 물질 분 양 건 수,한의약 소재 물질 분 양 건 수,건,,2055,2453,119.4,,,,,,,,,,,,,False,False,,한의약 소재 물질 분 양 건 수,,"2,055","2,453",119.4,2055.0,,2055.0,2453.0,2453.0,119.4,119.4,,,,0.0,0.0,0.0,0.0,0.0,,,PDF_NOT_FOUND,PDF_NOT_FOUND,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,PDF_MISSING_MANUAL_PRESENT,OCR_REQUIRED,OCR_REQUIRED,,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,125,125,,"한의약 소재 물질 
분양 건 수
(건)
연구 및 제품 개발을 위한 소재물질
을 기업, 대학 등에 유무상 분양한 
물질 개수의 합
목표
신규
1,698
1,868
2,055
실적
신규
1,630
2,043
2,453
달성률(%)
-
96.0
109.4
119.4",plan:NONE;plan_method:NONE;report_method:FULL_TEXT
MOHW-2022-II5-03,075,보건복지부,2022,Ⅱ,Ⅱ-5,,한의학연구및정책개발,한의표준진료지침 개 발건수,한의표준진료지침 개 발건수,건수,,5,5,100,,,,,,,,,,,,,False,False,,한의표준진료지침 개 발건수,,113.5,,,5.0,,113.5,5.0,,100.0,,,,,108.5,2170.0,,,,,,PDF_NOT_FOUND,PDF_NOT_FOUND,EXACT_MATCH,VALUE_MISMATCH,PDF_MISSING_MANUAL_PRESENT,PDF_MISSING_MANUAL_PRESENT,PDF_MISSING_MANUAL_PRESENT,OCR_REQUIRED,OCR_REQUIRED,,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [보고서] 2022년도 성과보고서_보건복지부-243-333.pdf 9쪽(원본 251쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부-243-333.pdf,9,251,,"침 
개발건수 
(건
수)
산출
○ (측정산식) 
당
해연도 한의약혁신
기술개발사업
(R&D) 
내 
가이드
라인개발 분야 표
준진료지침 
개발 
건수
목표
신규
신규
5건
실적
신규
신규
5건
달성률
-
0.0%
100.0%
 프로그램목표 : Ⅱ-6 안정적인 건강보험 재정운용으로 국민의 의료이용 보장 
건강보험제도 
①보험료부담 
대
결과
ㅇ 
측정산식 
: 
목표
110.5
113.0
113.5",plan:NONE;plan_method:NONE;report_method:TEXT
MOHW-2022-II6-01,075,보건복지부,2022,Ⅱ,Ⅱ-6,,건강보험제도 운영,보험료부담 대비 급여 비 비율,보험료부담 대비 급여 비 비율,%,,113.5,108.6,95.7,,보험료부담 대비 급여 비 비율,,,113.5,113.5,113.5,예산증감사항으로 본 지표와 관계 없음,2022년도 성과보고서_보건복지부-243-333.pdf,67.0,309.0,,False,False,,보험료부담 대비 급여 비 비율,,113.5,(108.6),95.7,113.5,113.5,113.5,108.6,108.6,95.7,95.7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 67쪽(원본 309쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,136,136,,"보험료부담 대비 
급여비 비율
(%)
ㅇ 측정산식 : 100 × (당해 연도 
총급여비÷총 보험료) 
 ▪ 측정방법
    - 측정대상기간 : ’22.1.1 ～ 
’22.12.31
    - 실적치 집계 완료 시점 : ’23.3
월말 예정(최종 통계는 4월 
이사회 통과후 확정)
    - 측정수행기관 : 국민건강보
험공단
    - 측정대상 표본수 및 선정방법
      : 현금흐름기준 당해연도 
총급여비 대비 총보험료 
비중
목표
108.0
110.5
113.0
113.5
실적
117.5
113.6
110.7
(108.6)
달성률(%)
108.8
102.8
98.0
95.7",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-II6-02,075,보건복지부,2022,Ⅱ,Ⅱ-6,,건강보험제도 운영,차상위계층 만성질환 자 만족도 조사,차상위계층 만성질환 자 만족도 조사,점,,91,92.3,101.4,,차상위계층 만성질환 자 만족도 조사,,,91.0,91.0,91.0,예산증감사항으로 본 지표와 관계 없음,2022년도 성과보고서_보건복지부-243-333.pdf,67.0,309.0,,False,False,,차상위계층 만성질환 자 만족도 조사,,91.0,92.3,101.4,91.0,91.0,91.0,92.3,92.3,101.4,101.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 67쪽(원본 309쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,136,136,,"• 측정산식: 차상위계층(만성질
환자) 만족도 조사(리서치) 종
합점수
목표
88.5
90.0
90.7
91.0
실적
90.7
91.2
91.8
92.3
달성률(%)
102.5
101.3
101.2
101.4",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-III1-01,075,보건복지부,2022,Ⅲ,Ⅲ-1,,소록도병원,소록도병원 고객만족 도 조사(점),소록도병원 고객만족 도 조사(점),점,,88,75,85.2,,,,,,,,,,,,,False,False,,소록도병원 고객만족 도 조사(점),,88,75,85.2,88.0,,88.0,75.0,75.0,85.2,85.2,,,,0.0,0.0,0.0,0.0,0.0,,,PDF_NOT_FOUND,PDF_NOT_FOUND,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,PDF_MISSING_MANUAL_PRESENT,OCR_REQUIRED,OCR_REQUIRED,,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,143,143,,"고객만족도 
조사(점)
(점)
ㅇ 측정산식 : 고객만족도 조사 평균
(100점만점)=고객만족도 조사결
과 총점/조사대상 총수
목표
88
88
88
88
실적
86
83
76
75
달성률(%)
97.7
94.3
86.4
85.2",plan:NONE;plan_method:NONE;report_method:FULL_TEXT
MOHW-2022-III2-01,075,보건복지부,2022,Ⅲ,Ⅲ-2,,국민건강생활실천,담배반출량,담배반출량,백만 갑,하향,3479,3659,94.8,,담배반출량,,,"3,479","3,479","3,479",예산증감사항으로 본 지표와 관계 없음,2022년도 성과보고서_보건복지부-243-333.pdf,67.0,309.0,,False,False,,담배반출량,,"3,479","3,659",94.8,3479.0,3479.0,3479.0,3659.0,3659.0,94.8,94.8,95.08062312107133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 67쪽(원본 309쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,154,154,,"궐련 및 전자담배 
반출량(국민건강증진부담금 징수 
결정 내역)
목표
신규
신규
신규
3,479
실적
신규
신규
-
3,659
달성률(%)
-
-
-
94.8",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-III2-02,075,보건복지부,2022,Ⅲ,Ⅲ-2,,국민건강생활실천,지역사회건강증진사업 성과도,지역사회건강증진사업 성과도,점,,79.5,85.4,107.4,,지역사회건강증진사업 성과도,,,79.5,79.5,79.5,예산증감사항으로 본 지표와 관계 없음,2022년도 성과보고서_보건복지부-243-333.pdf,67.0,309.0,,False,False,,지역사회건강증진사업 성과도,,79.5,85.4,107.4,79.5,79.5,79.5,85.4,85.4,107.4,107.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 67쪽(원본 309쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,154,154,,"지역사회건강증
진사업성과도
(점)
성인 1만명을 대상으로 지역 
보건기관의 건강증진사업에 대한 
주관적 평가, 사업참여에 따른 
건강개선 만족도 등을 5점 척도로 
조사하여 점수화
목표
신규
신규
신규
79.5
실적
-
-
-
85.4
달성률(%)
-
-
-
107.4",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-III3-01,075,보건복지부,2022,Ⅲ,Ⅲ-3,,국립정신건강센터,국립정신건강센터 고 객만족도,국립정신건강센터 고 객만족도,점,,95.8,94.5,98.6,,국립정신건강센터 고 객만족도,,,95.8,95.8,95.8,추경재원 마련 위한 공통경비 감액 등으로 본 지표와는 상관관계가 없음,2022년도 성과보고서_보건복지부-243-333.pdf,68.0,310.0,,False,False,,국립정신건강센터 고 객만족도,,95.8,94.5,98.6,95.8,95.8,95.8,94.5,94.5,98.6,98.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 68쪽(원본 310쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,165,165,,"국립정신건강센
터 고객만족도
(점)
고객만족도=(설문조사 해당평균값/5)×100 
: 설문지 취합 후 5점 척도로 평균값 산출하
여 100점 만점으로 환산
목표
87.0
91.3
95.3
95.8
실적
94.8
95.3
95.7
94.5
달성률(%)
109.0
104.4
100.4
98.6",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-III4-01,075,보건복지부,2022,Ⅲ,Ⅲ-4,,국립나주병원,국립나주병원 고객만 족도,국립나주병원 고객만 족도,점,,94.4,91.7,97.1,,국립나주병원 고객만 족도,,,94.4,94.4,94.4,추경재원 마련 위한 공통경비 감액 등으로 본 지표와는 상관관계가 없음,2022년도 성과보고서_보건복지부-243-333.pdf,68.0,310.0,,False,False,,국립나주병원 고객만 족도,,94.4,91.7,97.1,94.4,94.4,94.4,91.7,91.7,97.1,97.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 68쪽(원본 310쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,172,172,,"국립나주병원 
고객만족도
(점)
ㅇ 측정산식 : 외래 및 입원환자 
대상 구조화된 설문지에 의한 
현장 조사로 5점 척도로 측정 
후 100점 만점으로 환산
목표
94.3
93.5
94.4
94.4
실적
93.1
94.2
89.1
91.7
달성률(%)
98.7
100.8
94.4
97.1",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-III5-01,075,보건복지부,2022,Ⅲ,Ⅲ-5,,국립부곡병원,국립부곡병원 고객만 족도,국립부곡병원 고객만 족도,점,,88,89.7,101.9,,국립부곡병원 고객만 족도,,,88.0,88.0,88.0,추경재원 마련 위한 공통경비 감액 등으로 본 지표와는 상관관계가 없음,2022년도 성과보고서_보건복지부-243-333.pdf,68.0,310.0,,False,False,,국립부곡병원 고객만 족도,,88.0,89.7,101.9,88.0,88.0,88.0,89.7,89.7,101.9,101.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 68쪽(원본 310쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,177,177,,"국립부곡병원 
고객만족도
(점)
 고객만족지수 = 요소만족도(70%) 
+ 체감만족도(30%)
 * 요소만족도 = ∑(각차원별(상품
품질,전달품질,환경품질,사회
품질)만족도×중요도)
 * 체감만족도 = (절대적만족+상
대적만족+감정적만족
목표
90.0
88.0
88.0
88.0
실적
87.1
87.5
86.2
89.7
달성률(%)
96.8
99.4
98.0
101.9",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-III6-01,075,보건복지부,2022,Ⅲ,Ⅲ-6,,국립춘천병원,국립춘천병원 고객만 족도,국립춘천병원 고객만 족도,점,,96.9,92.5,95.5,,국립춘천병원 고객만 족도,,,96.9,96.9,96.9,추경재원 마련 위한 공통경비 감액 등으로 본 지표와는 상관관계가 없음,2022년도 성과보고서_보건복지부-243-333.pdf,68.0,310.0,,False,False,,국립춘천병원 고객만 족도,,96.9,92.5,95.5,96.9,96.9,96.9,92.5,92.5,95.5,95.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 68쪽(원본 310쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,183,183,,"국립춘천병원 
고객만족도
(점)
설문지 취합하여 5점 척도로 평균값 
산출 후 PCSI모델에 따른 가중치를 
부여하여 100점 만점으로 종합점수 
산출
목표
96.5
97.3
96.9
96.9
실적
97.3
96.6
94.3
92.5
달성률(%)
100.8
99.3
97.3
95.5",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-III7-01,075,보건복지부,2022,Ⅲ,Ⅲ-7,,국립공주병원,국립공주병원 고객만 족도,국립공주병원 고객만 족도,점,,93.9,92.3,98.3,,국립공주병원 고객만 족도,,,93.9,93.9,93.9,추경재원 마련 위한 공통경비 감액 등으로 본 지표와는 상관관계가 없음,2022년도 성과보고서_보건복지부-243-333.pdf,68.0,310.0,,False,False,,국립공주병원 고객만 족도,,93.9,92.3,98.3,93.9,93.9,93.9,92.3,92.3,98.3,98.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 68쪽(원본 310쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,189,189,,"국립공주병원 
고객만족도
(점)
*PCSI: public-service customer satisfaction 
index) 공공기관 고객만족도 지수
ㅇ 측정산식 : 고객만족도(PCSI)= 체감 
만족도(A)+요소 만족도(B)
A: (절대적만족+상대적 만족+감정적 만족)/3
B: ∑(각 차원별 만족도(서비스 상품 품질, 
서비스 전달 품질, 서비스 환경 품질, 사회 
품질)×중요도)
목표
93.6
92.6
93.4
93.9
실적
95.7
93.2
94.5
92.3
달성률(%)
102.2
100.7
101.2
98.3",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV1-01,075,보건복지부,2022,Ⅳ,Ⅳ-1,,아동보호 및 복지 강화,아동빈곤율(OECD),아동빈곤율(OECD),%,하향,12.2,9.8,119.7,,아동빈곤율(OECD),,,12.2,12.2,12.2,예산증감사항으로 본 지표와 관계 없음,2022년도 성과보고서_보건복지부-243-333.pdf,68.0,310.0,,False,False,,아동빈곤율(OECD),,12.2,9.8,119.7,12.2,12.2,12.2,9.8,9.8,119.7,119.7,124.48979591836734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 68쪽(원본 310쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,198,198,,"'22년
아동빈곤율(OECD)
(%)(하향지표)
(소득 빈곤선 이하 아동수 ÷ 전체 아
동수) × 100
목표
신규
14.4
14.3
12.2
실적
신규
12.3
12.3
9.8
달성률(%)
-
114.6
114.0
119.7",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
MOHW-2022-IV1-02,075,보건복지부,2022,Ⅳ,Ⅳ-1,,아동보호 및 복지 강화,아동학대발견율,아동학대발견율,‰,상향,4.1,4,97.6,,아동학대발견율,,,4.1,4.1,4.1,예산증감사항으로 본 지표와 관계 없음,2022년도 성과보고서_보건복지부-243-333.pdf,68.0,310.0,,False,False,,아동학대발견율,,4.1,(4.0),97.6,4.1,4.1,4.1,4.0,4.0,97.6,97.6,97.56097560975611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MATCH_AFTER_CHANGE,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,EXACT_MATCH,OCR_REQUIRED,OCR_REQUIRED,PLAN_TARGET_FROM_CHANGE_TABLE_ONLY;TARGET_CHANGE_REASON_DOCUMENTED_IN_별첨6,[계획서] 2022년도 성과계획서_보건복지부-323-433.pdf ?쪽(원본 ?쪽) / [별첨6 변경표] 2022년도 성과보고서_보건복지부-243-333.pdf 68쪽(원본 310쪽),,,,,2022년도 성과계획서_보건복지부-323-433.pdf,,,,,2022년도 성과보고서_보건복지부.pdf,198,198,,"119.7
아동학대발견율
(‰)
 발견율(‰) = (아동학대 사례건수) 
/ (추계아동인구*) × 1,000
 * 만0세~만17세(아동복지법상 
아동정의 기준 연령)
 ▪ 측정방법
    - 측정대상기간 : ’22.1.1 ~ 
’22.12.31   
      - 실적치 집계 완료 시점 : 
’23.2월말 예정
      - 측정수행기관 : 보건복지
부, 아동권리보장원
목표
신규
신규
4.0
4.1
실적
신규
신규
5.0
(4.0)
달성률(%)
-
-
125.0
97.6",plan:별첨6만;plan_method:TEXT;report_method:FULL_TEXT
